town,flat_type,floor_area_sqm,remaining_lease_months,resale_price,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
JURONG WEST,4 ROOM,109,862,330000,837.452838,18867.68859,950.4071654
JURONG WEST,4 ROOM,104,820,312000,771.7808999,18767.33166,860.9184695
JURONG WEST,4 ROOM,106,868,335000,1126.118307,18899.7249,746.2052029
JURONG WEST,4 ROOM,105,816,315000,1090.375444,19168.76074,1201.677679
JURONG WEST,4 ROOM,104,806,330000,1086.573736,19237.68716,1368.061446
JURONG WEST,4 ROOM,103,803,318800,1126.271793,19289.01321,1409.260268
JURONG WEST,4 ROOM,104,810,320000,1032.040171,19192.3172,1312.925164
JURONG WEST,4 ROOM,103,810,310000,986.4488089,19146.56557,1269.164392
JURONG WEST,4 ROOM,104,813,335000,475.1615679,18623.1238,753.7812423
JURONG WEST,4 ROOM,92,1088,378000,677.1808012,15705.6005,994.4778663
JURONG WEST,4 ROOM,102,909,369000,426.4733609,15955.21608,699.3273718
JURONG WEST,4 ROOM,102,906,355000,551.3297781,15859.72843,842.720988
JURONG WEST,4 ROOM,101,907,360000,516.7649007,15836.24356,820.0358577
JURONG WEST,4 ROOM,94,1064,363000,795.6011091,15579.63156,1125.165055
JURONG WEST,4 ROOM,112,829,355000,1912.924163,15323.804,2208.642242
JURONG WEST,4 ROOM,104,828,312000,1867.507148,15302.66047,2167.130722
JURONG WEST,4 ROOM,93,1126,445000,1279.287472,15437.71753,1591.91749
JURONG WEST,4 ROOM,93,1125,413000,1271.926587,15501.67186,1576.016477
JURONG WEST,4 ROOM,96,1125,480000,1371.438637,15418.35784,1681.057723
JURONG WEST,4 ROOM,110,894,360000,1743.099338,15279.13047,2050.330377
JURONG WEST,5 ROOM,112,1121,490000,1213.508147,17430.77278,971.9320012
JURONG WEST,5 ROOM,112,1121,490000,1120.423596,17347.61408,994.3111419
JURONG WEST,5 ROOM,112,1121,490000,1213.508147,17430.77278,971.9320012
JURONG WEST,5 ROOM,113,1125,585000,813.8875064,16701.32532,705.5270979
JURONG WEST,5 ROOM,120,658,360000,662.1411227,16632.78711,489.4420733
JURONG WEST,5 ROOM,113,1125,568000,794.5760088,16653.38611,714.8201838
JURONG WEST,5 ROOM,113,1124,598000,794.5760088,16653.38611,714.8201838
JURONG WEST,5 ROOM,112,663,378000,722.0205859,16633.21554,612.8773103
JURONG WEST,5 ROOM,120,658,4.00E+05,653.7551045,16574.62666,553.1120846
JURONG WEST,5 ROOM,113,1124,580000,757.708899,16611.37898,691.6758105
JURONG WEST,5 ROOM,125,584,330000,1183.77948,15308.44787,1519.344564
JURONG WEST,5 ROOM,135,764,415000,880.4580598,16063.27241,519.8909472
JURONG WEST,5 ROOM,111,964,350000,1490.258719,18067.3377,649.0320329
JURONG WEST,5 ROOM,120,921,526000,248.4360259,17383.04646,844.4306788
JURONG WEST,5 ROOM,112,986,380000,1340.056993,17981.38197,557.5104129
JURONG WEST,5 ROOM,111,965,360000,1638.898434,18270.76317,673.7890346
JURONG WEST,5 ROOM,118,729,468000,601.2872216,16602.838,317.5500034
JURONG WEST,5 ROOM,121,925,435000,209.9447661,18256.23444,424.6783495
JURONG WEST,5 ROOM,110,955,435000,467.607301,18159.38549,551.7820191
JURONG WEST,5 ROOM,110,957,420000,209.1276557,18195.03926,381.7751297
JURONG WEST,5 ROOM,110,973,460000,193.9835987,18104.63522,280.397593
JURONG WEST,5 ROOM,115,954,405000,417.1264308,17907.80451,340.0746308
JURONG WEST,5 ROOM,111,949,525000,559.7924806,17673.598,592.9801363
JURONG WEST,5 ROOM,110,960,515000,378.9492194,17361.58009,524.8328379
JURONG WEST,5 ROOM,111,948,566000,524.7722778,17658.67567,621.6612755
JURONG WEST,5 ROOM,110,960,520000,339.7013085,17393.68518,502.5661436
JURONG WEST,5 ROOM,110,961,502000,268.7391395,17411.97171,512.9115381
JURONG WEST,5 ROOM,110,960,463001,360.5682857,17805.99923,91.46189201
JURONG WEST,5 ROOM,114,957,450000,401.8392501,17821.18385,228.2263303
JURONG WEST,5 ROOM,111,958,450000,401.4057413,17763.21399,120.8051019
JURONG WEST,5 ROOM,110,947,505888,415.4366672,17685.94262,384.0011399
JURONG WEST,5 ROOM,114,956,446000,401.8392501,17821.18385,228.2263303
JURONG WEST,5 ROOM,110,963,462000,670.1467894,18172.96569,453.3158826
JURONG WEST,5 ROOM,110,947,440000,562.3154199,17845.87272,527.4260894
JURONG WEST,5 ROOM,110,963,428000,761.4978299,18151.46116,364.6401062
JURONG WEST,5 ROOM,110,958,487000,492.0360513,17650.05547,257.5715475
JURONG WEST,5 ROOM,110,947,462000,562.3154199,17845.87272,527.4260894
JURONG WEST,5 ROOM,110,947,430000,481.644427,17756.96589,295.1979673
JURONG WEST,5 ROOM,110,946,4.00E+05,563.3745926,17819.51844,616.4029233
JURONG WEST,5 ROOM,127,869,375000,1029.086282,18337.93413,168.1031423
JURONG WEST,5 ROOM,122,828,4.00E+05,1051.61229,18471.3273,287.2467751
JURONG WEST,5 ROOM,121,825,356000,915.5292394,18637.9495,552.3430492
JURONG WEST,5 ROOM,126,865,365000,812.2534182,18606.05673,600.2781908
JURONG WEST,5 ROOM,135,862,408000,871.3676219,18675.61183,632.9028332
JURONG WEST,5 ROOM,126,862,365000,837.452838,18867.68859,950.4071654
JURONG WEST,5 ROOM,127,868,408000,977.6975308,18589.05267,453.9367
JURONG WEST,5 ROOM,122,803,375000,1139.415146,19298.05937,1419.879607
JURONG WEST,5 ROOM,127,810,380000,864.7569786,19026.51044,1146.050806
JURONG WEST,5 ROOM,121,812,420000,445.7485459,18599.8371,726.1456992
JURONG WEST,5 ROOM,121,812,415000,475.1615679,18623.1238,753.7812423
JURONG WEST,5 ROOM,112,1044,480000,304.3445804,18396.94592,546.3356616
JURONG WEST,5 ROOM,114,1044,437000,336.2096527,18424.02781,577.6210422
JURONG WEST,5 ROOM,119,912,538000,868.4337003,15494.74042,1204.764289
JURONG WEST,5 ROOM,105,1117,710000,1802.834181,14992.8874,2134.477235
JURONG WEST,5 ROOM,105,1117,7.00E+05,1802.834181,14992.8874,2134.477235
JURONG WEST,5 ROOM,113,1126,555000,1371.438637,15418.35784,1681.057723
JURONG WEST,5 ROOM,116,958,425000,1176.92007,15512.27593,1485.570016
JURONG WEST,EXECUTIVE,147,920,628000,465.9055131,17308.05796,922.0262214
JURONG WEST,EXECUTIVE,139,921,590000,328.9366475,17446.3392,848.1242119
JURONG WEST,EXECUTIVE,126,966,442000,1617.53488,18189.10307,705.7499777
JURONG WEST,EXECUTIVE,126,965,4.00E+05,1617.53488,18189.10307,705.7499777
JURONG WEST,EXECUTIVE,151,768,660000,430.934339,16166.51539,76.17497664
JURONG WEST,EXECUTIVE,150,765,515000,1177.903151,16946.75831,825.4037286
JURONG WEST,EXECUTIVE,150,766,560888,1176.908009,16851.39881,839.3426309
JURONG WEST,EXECUTIVE,159,766,565000,1176.908009,16851.39881,839.3426309
JURONG WEST,EXECUTIVE,132,967,525000,335.1831035,17869.96326,146.414026
JURONG WEST,EXECUTIVE,134,954,550000,389.3206524,17947.30513,339.8285595
JURONG WEST,EXECUTIVE,130,948,545000,654.7613505,17822.76899,479.2732068
JURONG WEST,EXECUTIVE,130,947,506000,595.8335904,17796.82853,542.131788
JURONG WEST,EXECUTIVE,125,971,543500,732.7645516,17892.09281,401.7227369
JURONG WEST,EXECUTIVE,130,960,506000,649.91072,18058.08633,501.3864037
JURONG WEST,EXECUTIVE,146,798,508888,1149.387163,19296.41028,1430.337343
JURONG WEST,EXECUTIVE,144,898,610000,1674.450444,15226.43754,1990.379138
KALLANG/WHAMPOA,2 ROOM,48,587,190000,378.4580246,4090.030149,1090.327732
KALLANG/WHAMPOA,2 ROOM,48,586,2.00E+05,442.8217461,4123.247139,1100.485441
KALLANG/WHAMPOA,3 ROOM,68,698,332000,446.1322834,2723.676788,2642.787568
KALLANG/WHAMPOA,3 ROOM,75,714,325000,514.6269683,4438.317541,2137.046222
KALLANG/WHAMPOA,3 ROOM,63,714,251000,566.5434679,4588.0097,2082.928196
KALLANG/WHAMPOA,3 ROOM,63,714,248000,566.5434679,4588.0097,2082.928196
KALLANG/WHAMPOA,3 ROOM,69,1090,5.00E+05,538.5408686,4477.167961,2196.549779
KALLANG/WHAMPOA,3 ROOM,60,735,388800,275.4582934,2623.261298,2291.647326
KALLANG/WHAMPOA,3 ROOM,60,735,386000,275.4582934,2623.261298,2291.647326
KALLANG/WHAMPOA,3 ROOM,68,694,353000,387.506118,3234.276064,726.9514006
KALLANG/WHAMPOA,3 ROOM,68,694,350000,317.9704535,3253.511118,772.0768458
KALLANG/WHAMPOA,3 ROOM,62,995,477000,223.8420946,3017.97445,996.9567893
KALLANG/WHAMPOA,3 ROOM,70,631,333000,187.9723785,4806.497159,2329.988338
KALLANG/WHAMPOA,3 ROOM,82,689,380000,312.6880554,4900.335148,2230.248292
KALLANG/WHAMPOA,3 ROOM,68,689,303000,265.1078018,4873.776948,2259.057463
KALLANG/WHAMPOA,3 ROOM,53,594,215000,849.5686617,4755.209331,1275.825449
KALLANG/WHAMPOA,3 ROOM,56,594,202000,936.4620345,4813.603557,1197.337719
KALLANG/WHAMPOA,3 ROOM,56,594,213000,849.5686617,4755.209331,1275.825449
KALLANG/WHAMPOA,3 ROOM,56,586,203000,950.8124365,4843.142079,1175.305532
KALLANG/WHAMPOA,3 ROOM,60,569,279000,1061.233381,13026.57155,1582.401205
KALLANG/WHAMPOA,3 ROOM,65,629,250000,368.9139469,4532.791552,2309.181229
KALLANG/WHAMPOA,3 ROOM,103,756,535000,664.0774916,4021.135702,1301.939652
KALLANG/WHAMPOA,3 ROOM,62,759,307000,326.4449837,4209.634895,974.0643504
KALLANG/WHAMPOA,3 ROOM,65,624,258000,1033.345939,4584.600509,1253.918704
KALLANG/WHAMPOA,3 ROOM,60,687,315000,240.4757974,2690.38624,2368.499014
KALLANG/WHAMPOA,3 ROOM,60,696,325000,226.8291671,2723.723095,2386.159394
KALLANG/WHAMPOA,3 ROOM,68,736,358000,467.5110508,3474.727521,638.0239095
KALLANG/WHAMPOA,3 ROOM,82,758,4.00E+05,489.0684138,4581.90502,1682.698533
KALLANG/WHAMPOA,3 ROOM,59,657,259000,465.7749005,4514.525463,1648.70023
KALLANG/WHAMPOA,3 ROOM,74,749,469000,351.2446169,4118.883313,1461.026719
KALLANG/WHAMPOA,3 ROOM,66,707,278000,767.788886,4174.526768,1106.324971
KALLANG/WHAMPOA,3 ROOM,65,630,235000,679.7367581,4568.493261,1464.138209
KALLANG/WHAMPOA,3 ROOM,65,631,260000,862.5992345,4201.555386,1037.899896
KALLANG/WHAMPOA,3 ROOM,66,635,282500,758.7299177,4481.119443,1385.649367
KALLANG/WHAMPOA,3 ROOM,66,635,283888,762.2882592,4391.532743,1286.411885
KALLANG/WHAMPOA,4 ROOM,89,1089,717168,541.6339244,4529.530315,2148.439798
KALLANG/WHAMPOA,4 ROOM,90,995,725000,233.6932441,3079.939967,931.6570852
KALLANG/WHAMPOA,4 ROOM,94,714,445000,663.7027919,4930.322258,1100.956337
KALLANG/WHAMPOA,4 ROOM,85,964,488888.88,1007.229842,5015.877478,1119.931206
KALLANG/WHAMPOA,4 ROOM,75,973,450000,1004.597434,5002.206518,1116.022035
KALLANG/WHAMPOA,4 ROOM,85,996,488000,940.1987515,4950.752547,1183.208343
KALLANG/WHAMPOA,4 ROOM,91,730,510000,601.1349446,3654.146299,613.9995479
KALLANG/WHAMPOA,4 ROOM,104,793,505000,359.6767083,4258.726619,1550.896974
KALLANG/WHAMPOA,4 ROOM,104,788,535000,427.3456785,4228.557288,1458.726296
KALLANG/WHAMPOA,4 ROOM,82,657,390000,452.7797513,4537.088298,1690.888189
KALLANG/WHAMPOA,4 ROOM,90,1020,750000,351.5391024,4132.786158,1748.099858
KALLANG/WHAMPOA,4 ROOM,90,1020,695000,208.7407866,3993.244033,1775.165976
KALLANG/WHAMPOA,4 ROOM,91,629,335000,677.0543476,4291.446525,1273.856003
KALLANG/WHAMPOA,4 ROOM,106,880,450000,872.863564,4707.475618,1289.287416
KALLANG/WHAMPOA,4 ROOM,103,915,515000,1045.837823,4799.628383,1166.18445
KALLANG/WHAMPOA,5 ROOM,109,1074,830000,329.2891937,3736.565048,1740.138761
KALLANG/WHAMPOA,5 ROOM,109,1074,955000,329.2891937,3736.565048,1740.138761
KALLANG/WHAMPOA,5 ROOM,109,1073,935000,324.1183213,3785.563089,1767.617579
KALLANG/WHAMPOA,5 ROOM,107,1073,930000,329.2891937,3736.565048,1740.138761
KALLANG/WHAMPOA,5 ROOM,150,636,680000,371.2838328,4828.123076,2158.505152
KALLANG/WHAMPOA,5 ROOM,114,635,530000,511.5090478,4864.938736,2019.102227
KALLANG/WHAMPOA,5 ROOM,120,635,590000,458.1283425,4859.108595,2071.608247
KALLANG/WHAMPOA,5 ROOM,120,945,718000,459.2015462,4740.4738,2095.608881
KALLANG/WHAMPOA,5 ROOM,128,788,680000,343.1909581,4211.726763,1526.691935
KALLANG/WHAMPOA,5 ROOM,118,758,615000,706.2973557,4798.840838,1513.404536
KALLANG/WHAMPOA,5 ROOM,118,758,546888,706.2973557,4798.840838,1513.404536
KALLANG/WHAMPOA,5 ROOM,110,1020,750000,351.5391024,4132.786158,1748.099858
KALLANG/WHAMPOA,5 ROOM,132,869,628000,903.3456768,4757.288377,1244.910348
KALLANG/WHAMPOA,EXECUTIVE,146,880,850000,623.351982,4689.316724,1973.723381
KALLANG/WHAMPOA,EXECUTIVE,150,760,730000,1032.222382,4971.784336,991.1771571
MARINE PARADE,3 ROOM,65,646,370000,1992.203336,7049.139117,175.116536
MARINE PARADE,3 ROOM,65,647,3.00E+05,1705.444999,7216.175282,191.2188261
MARINE PARADE,3 ROOM,76,645,488000,1936.69054,7028.947496,106.4988309
MARINE PARADE,3 ROOM,76,646,385000,1936.69054,7028.947496,106.4988309
MARINE PARADE,3 ROOM,65,655,380000,1847.822263,6861.982387,179.2603535
MARINE PARADE,3 ROOM,59,642,321000,1946.301206,7660.590837,678.2736288
MARINE PARADE,3 ROOM,59,641,330000,1946.301206,7660.590837,678.2736288
MARINE PARADE,4 ROOM,87,653,485000,1957.700462,6722.853379,322.5192147
MARINE PARADE,4 ROOM,82,658,450000,1941.440565,6610.387711,429.5642286
MARINE PARADE,5 ROOM,120,641,868000,1958.666002,7709.602636,728.9894586
PASIR RIS,2 ROOM,47,1128,270000,433.9378839,14346.24746,1342.297057
PASIR RIS,4 ROOM,111,899,425000,842.0911994,14375.44645,2183.020081
PASIR RIS,4 ROOM,103,899,415000,1572.908577,14216.06922,2790.274321
PASIR RIS,4 ROOM,104,888,418000,1214.520157,14554.85605,2615.904055
PASIR RIS,4 ROOM,105,857,415000,1129.531339,15714.59317,522.1020779
PASIR RIS,4 ROOM,107,864,410000,1349.024722,15774.69899,206.7047159
PASIR RIS,4 ROOM,105,817,390000,928.2000546,15478.96179,616.2253217
PASIR RIS,4 ROOM,105,817,425000,928.2000546,15478.96179,616.2253217
PASIR RIS,4 ROOM,113,822,465000,892.1950792,15139.26987,732.2110696
PASIR RIS,4 ROOM,103,815,430000,897.4162958,15477.40423,661.783196
PASIR RIS,4 ROOM,105,812,365000,947.4254915,14658.7553,1155.684531
PASIR RIS,4 ROOM,94,814,380000,812.7233064,14872.44921,984.2180671
PASIR RIS,4 ROOM,104,812,410000,1191.500112,15162.94556,674.7495095
PASIR RIS,4 ROOM,93,1128,555000,481.5728958,14277.51282,1330.809774
PASIR RIS,4 ROOM,93,1128,508000,303.267536,14428.19053,1519.035246
PASIR RIS,4 ROOM,93,1128,498000,658.710229,14139.29702,1151.544627
PASIR RIS,4 ROOM,93,1127,530000,481.5728958,14277.51282,1330.809774
PASIR RIS,4 ROOM,104,857,407000,762.1724026,14637.52066,1211.481305
PASIR RIS,4 ROOM,93,1128,535000,574.403254,14207.99712,1231.465161
PASIR RIS,4 ROOM,93,1127,525000,335.7023627,14401.99277,1475.868172
PASIR RIS,4 ROOM,93,1127,500888,658.710229,14139.29702,1151.544627
PASIR RIS,4 ROOM,93,1127,512000,481.5728958,14277.51282,1330.809774
PASIR RIS,4 ROOM,93,1127,515000,258.0718372,14486.23343,1519.73814
PASIR RIS,4 ROOM,93,1127,490888,434.9096381,14319.54395,1371.797562
PASIR RIS,4 ROOM,93,1127,540000,434.9096381,14319.54395,1371.797562
PASIR RIS,4 ROOM,106,869,410000,705.5326609,14351.45777,2023.708529
PASIR RIS,4 ROOM,104,868,410000,705.5326609,14351.45777,2023.708529
PASIR RIS,4 ROOM,104,904,395000,1877.969343,13710.5617,2783.177574
PASIR RIS,4 ROOM,104,902,4.00E+05,1698.886212,13781.13196,2630.535888
PASIR RIS,4 ROOM,105,902,385000,1513.23812,13908.00678,2517.584699
PASIR RIS,5 ROOM,123,887,490000,1109.204709,14354.85943,2426.807289
PASIR RIS,5 ROOM,122,888,495000,1214.520157,14554.85605,2615.904055
PASIR RIS,5 ROOM,121,885,559000,1087.87664,14493.12797,2496.169278
PASIR RIS,5 ROOM,124,856,440000,1240.050374,15751.92306,363.9134216
PASIR RIS,5 ROOM,121,857,477500,1240.050374,15751.92306,363.9134216
PASIR RIS,5 ROOM,122,815,495000,824.9239221,15427.63154,736.6683591
PASIR RIS,5 ROOM,126,873,480000,954.6701122,14956.05428,1133.393093
PASIR RIS,5 ROOM,123,814,460000,812.7233064,14872.44921,984.2180671
PASIR RIS,5 ROOM,122,865,483000,1319.118811,15206.79411,660.1818353
PASIR RIS,5 ROOM,137,864,485000,1333.590187,15595.03909,237.8358498
PASIR RIS,5 ROOM,123,856,492000,762.1724026,14637.52066,1211.481305
PASIR RIS,5 ROOM,113,1127,620000,303.267536,14428.19053,1519.035246
PASIR RIS,5 ROOM,113,1127,670000,296.8543048,14454.91473,1479.801612
PASIR RIS,5 ROOM,129,869,512000,714.7332803,14301.27911,1982.117454
PASIR RIS,5 ROOM,128,890,545000,264.6498061,14566.86981,1782.678862
PASIR RIS,5 ROOM,126,904,478000,1777.529032,14072.29973,2909.70371
PASIR RIS,5 ROOM,127,903,522000,1350.642801,13933.15797,2351.903124
PASIR RIS,5 ROOM,123,901,5.00E+05,1635.452951,14077.09319,2767.77785
PASIR RIS,5 ROOM,121,903,498000,1771.220238,13978.02,2845.785502
PASIR RIS,5 ROOM,127,899,450000,1739.747443,14478.84994,3087.112095
PASIR RIS,EXECUTIVE,149,883,645000,750.5723764,14574.11148,2195.745235
PASIR RIS,EXECUTIVE,155,887,630000,778.7918464,14388.60014,2131.800473
PASIR RIS,EXECUTIVE,146,889,555000,1398.755996,14292.14498,2665.972861
PASIR RIS,EXECUTIVE,148,888,622000,1343.118768,14344.29647,2644.254387
PASIR RIS,EXECUTIVE,146,889,590000,1357.89102,14246.623,2597.131476
PASIR RIS,EXECUTIVE,144,856,605000,1111.421309,15401.78511,455.8691117
PASIR RIS,EXECUTIVE,142,856,6.00E+05,1141.395907,15499.46954,387.4546933
PASIR RIS,EXECUTIVE,149,813,721800,583.5611122,15062.72348,951.7416759
PASIR RIS,EXECUTIVE,149,878,565000,1015.392174,14874.82537,1012.496561
PASIR RIS,EXECUTIVE,147,803,580000,852.1697677,14740.90978,1102.642728
PASIR RIS,EXECUTIVE,146,808,625000,1193.953985,15055.42318,787.7548032
PASIR RIS,EXECUTIVE,148,882,520000,1242.143706,15238.13457,894.6023537
PASIR RIS,EXECUTIVE,147,864,573000,1504.208856,15894.65144,118.7874201
PASIR RIS,EXECUTIVE,152,863,550000,1345.23568,15510.04684,327.6872711
PASIR RIS,EXECUTIVE,146,864,518000,1552.483081,15723.25064,190.1149554
PASIR RIS,EXECUTIVE,148,863,575000,1488.419162,15682.86151,182.6586413
PASIR RIS,EXECUTIVE,146,864,565000,1552.483081,15723.25064,190.1149554
PASIR RIS,EXECUTIVE,148,866,588000,1511.653833,15468.99291,597.9597799
PASIR RIS,EXECUTIVE,145,863,585000,1578.909642,15813.38883,108.163521
PASIR RIS,EXECUTIVE,146,863,570000,1488.148093,15953.03758,243.5755041
PASIR RIS,EXECUTIVE,150,863,548000,1488.148093,15953.03758,243.5755041
PASIR RIS,EXECUTIVE,149,863,580000,1493.075081,15646.46565,234.5343593
PASIR RIS,EXECUTIVE,144,856,705000,791.7885732,14663.85314,1189.10527
PASIR RIS,EXECUTIVE,144,856,680000,507.7505603,14619.29744,1321.79379
PASIR RIS,EXECUTIVE,144,856,640000,400.4050822,14556.23999,1371.715739
PASIR RIS,EXECUTIVE,152,890,730000,333.2654981,14747.89507,1762.505659
PASIR RIS,EXECUTIVE,143,900,633000,1156.593898,13922.92291,2102.457496
PUNGGOL,2 ROOM,46,1121,255000,600.143685,13967.69929,357.3074131
PUNGGOL,2 ROOM,46,1121,242000,595.146404,13965.05077,271.0692448
PUNGGOL,2 ROOM,46,1120,255000,600.143685,13967.69929,357.3074131
PUNGGOL,2 ROOM,46,1120,253000,600.143685,13967.69929,357.3074131
PUNGGOL,3 ROOM,65,1133,365000,1192.091595,15238.87516,813.9732489
PUNGGOL,3 ROOM,65,1133,366000,1163.427644,15247.39455,784.6366548
PUNGGOL,3 ROOM,65,1133,363000,1163.427644,15247.39455,784.6366548
PUNGGOL,3 ROOM,65,1132,315000,1163.427644,15247.39455,784.6366548
PUNGGOL,3 ROOM,65,1133,340000,1163.427644,15247.39455,784.6366548
PUNGGOL,3 ROOM,68,1138,365000,1215.280486,15153.37331,842.9320435
PUNGGOL,3 ROOM,68,1138,360000,1215.280486,15153.37331,842.9320435
PUNGGOL,3 ROOM,68,1138,350000,1215.280486,15153.37331,842.9320435
PUNGGOL,3 ROOM,65,1138,345000,1809.922353,14810.05581,1500.673968
PUNGGOL,3 ROOM,65,1138,375000,1737.452551,14864.92197,1419.323221
PUNGGOL,3 ROOM,65,1138,370000,1737.452551,14864.92197,1419.323221
PUNGGOL,3 ROOM,68,1139,327000,764.1359981,14213.22791,456.0229758
PUNGGOL,3 ROOM,67,1115,350000,473.9181396,14086.27276,217.1990641
PUNGGOL,3 ROOM,67,1120,353000,595.146404,13965.05077,271.0692448
PUNGGOL,3 ROOM,67,1138,376000,623.74259,15003.25779,781.3396193
PUNGGOL,3 ROOM,67,1136,395000,379.9425851,14841.40535,566.7676802
PUNGGOL,3 ROOM,67,1139,385000,469.8529359,14956.62008,587.081427
PUNGGOL,3 ROOM,67,1135,415000,453.2045725,14788.65561,669.7388343
PUNGGOL,3 ROOM,67,1135,438000,379.9425851,14841.40535,566.7676802
PUNGGOL,3 ROOM,67,1135,410000,509.6225291,14793.29802,691.2267617
PUNGGOL,3 ROOM,68,1138,378000,607.429453,14491.8799,512.8503614
PUNGGOL,3 ROOM,68,1144,350000,692.3367952,14398.20034,511.6823921
PUNGGOL,3 ROOM,68,1144,335000,676.4218057,14354.54969,466.0207431
PUNGGOL,4 ROOM,91,988,350000,1631.563621,13722.99951,1542.155689
PUNGGOL,4 ROOM,93,1139,481000,1250.305303,15163.60961,878.5145877
PUNGGOL,4 ROOM,92,1097,468888,834.6294338,14832.56722,490.5451231
PUNGGOL,4 ROOM,90,1132,440000,1086.848103,15171.09887,708.9871715
PUNGGOL,4 ROOM,92,1096,410000,834.6294338,14832.56722,490.5451231
PUNGGOL,4 ROOM,93,1138,490000,1322.903534,15198.54671,951.1398372
PUNGGOL,4 ROOM,90,1132,425000,1119.8179,15173.77687,742.7028734
PUNGGOL,4 ROOM,90,1133,405000,993.7452548,15220.39541,616.246348
PUNGGOL,4 ROOM,93,1138,495000,1250.305303,15163.60961,878.5145877
PUNGGOL,4 ROOM,90,1132,460000,1087.904656,15215.39171,708.908968
PUNGGOL,4 ROOM,92,1096,4.00E+05,834.6294338,14832.56722,490.5451231
PUNGGOL,4 ROOM,94,1112,438888,1179.075465,14507.40412,926.9793726
PUNGGOL,4 ROOM,91,1002,343000,1739.866155,14472.58205,1482.301725
PUNGGOL,4 ROOM,90,1002,360000,1712.904452,14446.26039,1460.36492
PUNGGOL,4 ROOM,94,1091,468888,573.8201956,14678.67224,282.2117938
PUNGGOL,4 ROOM,94,1112,445000,1052.178741,14531.22664,798.4896289
PUNGGOL,4 ROOM,93,1067,406000,363.3801469,14652.52692,142.9513003
PUNGGOL,4 ROOM,90,1001,385000,1654.776074,14564.62621,1382.049547
PUNGGOL,4 ROOM,94,1112,455000,1112.852367,14624.49539,831.2087408
PUNGGOL,4 ROOM,94,1112,465000,1153.976833,14630.07865,870.5714407
PUNGGOL,4 ROOM,93,1106,452500,1063.175823,14800.34679,737.6081102
PUNGGOL,4 ROOM,90,1139,425000,1825.472698,14890.01331,1506.069502
PUNGGOL,4 ROOM,93,1135,465000,1341.777626,14929.69091,1002.651725
PUNGGOL,4 ROOM,93,1134,515000,1501.130551,14919.27258,1169.079966
PUNGGOL,4 ROOM,91,1001,368000,1725.421075,14629.92001,1441.771903
PUNGGOL,4 ROOM,90,1138,430000,1809.922353,14810.05581,1500.673968
PUNGGOL,4 ROOM,91,1037,410000,1298.249179,14713.24518,996.6612285
PUNGGOL,4 ROOM,95,1106,440000,1087.888266,14726.48535,780.3059887
PUNGGOL,4 ROOM,90,1138,440000,1751.195266,14930.7831,1424.807232
PUNGGOL,4 ROOM,93,1097,499000,765.0650297,14798.43236,426.5095943
PUNGGOL,4 ROOM,92,1036,418000,1271.293692,14717.01059,968.5850857
PUNGGOL,4 ROOM,93,1134,518000,1419.774221,14846.15669,1096.489126
PUNGGOL,4 ROOM,93,1105,462888,1217.344407,14706.45481,916.2149736
PUNGGOL,4 ROOM,93,1105,468000,1015.238123,14808.5567,686.0226178
PUNGGOL,4 ROOM,90,1138,465000,1809.922353,14810.05581,1500.673968
PUNGGOL,4 ROOM,93,1134,5.00E+05,1485.606378,14883.17946,1158.397137
PUNGGOL,4 ROOM,93,1142,490000,737.9645788,15028.11912,359.4543369
PUNGGOL,4 ROOM,95,1105,455000,1087.888266,14726.48535,780.3059887
PUNGGOL,4 ROOM,93,1105,471000,989.2331793,14742.79114,675.5370163
PUNGGOL,4 ROOM,90,1036,420000,1271.293692,14717.01059,968.5850857
PUNGGOL,4 ROOM,93,1141,5.00E+05,750.0044708,14974.17243,372.6626104
PUNGGOL,4 ROOM,93,1141,480000,750.0044708,14974.17243,372.6626104
PUNGGOL,4 ROOM,92,1001,375000,1507.045802,14734.06463,1204.374541
PUNGGOL,4 ROOM,92,1052,475000,1749.796861,14161.38679,1549.514098
PUNGGOL,4 ROOM,92,1052,455000,1872.567445,14143.63557,1669.65112
PUNGGOL,4 ROOM,92,1051,428888,1872.567445,14143.63557,1669.65112
PUNGGOL,4 ROOM,90,999,402000,670.5934903,13945.89569,521.1145176
PUNGGOL,4 ROOM,99,1097,550000,537.8812193,14283.51099,274.4542743
PUNGGOL,4 ROOM,93,1139,475000,764.1359981,14213.22791,456.0229758
PUNGGOL,4 ROOM,85,979,378000,1006.001739,14086.43723,919.3042458
PUNGGOL,4 ROOM,97,1097,520000,418.6589598,14377.13588,281.2987056
PUNGGOL,4 ROOM,90,996,375000,608.5300326,14100.80509,614.7597896
PUNGGOL,4 ROOM,97,1097,568000,341.8903376,14387.16811,258.0007802
PUNGGOL,4 ROOM,93,1138,493000,730.5678343,14219.31448,423.4457561
PUNGGOL,4 ROOM,97,1097,515000,475.3142115,14277.04386,207.737064
PUNGGOL,4 ROOM,90,988,345000,1258.19927,14131.29363,1107.606527
PUNGGOL,4 ROOM,93,1138,433000,636.9266019,14284.10754,373.5941071
PUNGGOL,4 ROOM,90,998,390000,670.5934903,13945.89569,521.1145176
PUNGGOL,4 ROOM,93,1076,509000,264.2807579,14651.68143,145.78336
PUNGGOL,4 ROOM,96,1100,542000,370.479022,14317.39548,469.69447
